STN---,WBAN , YEARMODA,   TEMP,  ,   DEWP,  ,  SLP  ,  ,  STP  ,  , VISIB,  ,  WDSP,  , MXSPD,  GUST,   MAX  ,  MIN  ,PRCP  ,SNDP , FRSHTT,
296380,99999, 20150401,   25.8, 8,   14.3, 8, 1024.0, 8, 1007.2, 8,  11.0, 8,   3.2, 8,   7.8, 999.9,   39.6*,   7.0 , 0.00E, 23.2, 000000,
296380,99999, 20150402,   28.4, 8,   20.9, 8, 1026.9, 8, 1010.1, 8,  14.3, 8,   2.5, 7,   5.8, 999.9,   40.1 ,  12.9 , 0.00E, 23.2, 000000,
296380,99999, 20150403,   30.2, 8,   23.0, 8, 1029.8, 8, 1013.0, 8,  11.9, 8,   2.8, 7,   5.8, 999.9,   40.6 ,  21.7 , 0.00F, 21.7, 000000,
296380,99999, 20150404,   35.2, 8,   18.4, 8, 1031.8, 8, 1015.2, 8,  12.9, 8,   5.8, 7,   9.7, 999.9,   42.4 ,  24.1 , 0.00F, 21.7, 000000,
296380,99999, 20150405,   36.0, 8,   17.7, 8, 1034.8, 8, 1018.2, 8,  14.4, 8,   5.8, 8,   9.7, 999.9,   42.3 ,  25.3 , 0.00F, 20.5, 000000,
296380,99999, 20150406,   38.5, 8,   19.4, 8, 1031.9, 8, 1015.4, 8,  14.6, 8,   4.6, 8,   7.8, 999.9,   46.8 ,  25.0 , 0.00F, 19.3, 000000,
296380,99999, 20150407,   40.0, 8,   21.5, 8, 1026.5, 8, 1010.1, 8,  14.8, 8,   2.5, 7,   3.9, 999.9,   54.9 ,  26.4*, 0.00F, 16.9, 000000,
296380,99999, 20150408,   35.3, 8,   25.0, 8, 1023.5, 8, 1007.0, 8,  13.5, 8,   4.7, 7,   5.8, 999.9,   46.6 ,  23.7*, 0.00F, 16.5, 000000,
296380,99999, 20150409,   32.2, 8,   27.7, 8, 1030.5, 8, 1013.8, 8,  10.6, 8,   3.4, 8,   5.8, 999.9,   41.4 ,  20.7 , 0.00F, 15.4, 011000,
296380,99999, 20150410,   38.9, 8,   27.5, 8, 1025.3, 8, 1008.9, 8,  10.3, 8,   8.5, 8,  13.6, 999.9,   45.3 ,  24.4 , 0.00E, 14.6, 000000,
296380,99999, 20150411,   44.1, 8,   32.0, 8, 1013.2, 8,  997.1, 8,  14.1, 8,   7.8, 8,  11.7, 999.9,   51.1 ,  38.3 , 0.00F, 10.2, 000000,
296380,99999, 20150412,   40.2, 8,   33.5, 8, 1011.1, 8,  995.0, 8,  12.2, 8,   7.0, 8,  13.6, 999.9,   49.1 ,  34.2*, 0.00F,  7.5, 000000,
296380,99999, 20150413,   39.0, 8,   32.5, 8, 1008.5, 8,  992.4, 8,  13.4, 8,   6.8, 8,   9.7, 999.9,   47.1 ,  32.5 , 0.03F,  5.9, 000000,
296380,99999, 20150414,   38.4, 8,   25.2, 8, 1020.2, 8, 1003.8, 8,  13.9, 8,   7.0, 8,  11.7,  21.4,   44.8*,  33.8 , 0.00E,  2.8, 000000,
296380,99999, 20150415,   39.0, 8,   27.9, 8, 1010.9, 8,  994.8, 8,  13.6, 8,   5.1, 8,   7.8, 999.9,   44.8 ,  32.2*, 0.00E,999.9, 000000,
296380,99999, 20150416,   38.2, 8,   26.9, 8, 1011.9, 8,  995.7, 8,  12.4, 8,   5.6, 8,   9.7, 999.9,   49.8 ,  27.9*, 0.00F,999.9, 000000,
296380,99999, 20150417,   38.8, 8,   22.2, 8, 1023.2, 8, 1006.9, 8,  15.3, 8,   4.4, 8,   7.8, 999.9,   47.1 ,  24.8 , 0.00F,  0.4, 000000,
296380,99999, 20150418,   47.7, 8,   32.5, 8, 1014.2, 8,  998.3, 8,  13.7, 8,   7.0, 8,   9.7, 999.9,   56.8 ,  32.9 , 0.00F,999.9, 000000,
296380,99999, 20150419,   45.6, 8,   35.3, 8, 1009.5, 8,  993.6, 8,  12.3, 8,  10.0, 8,  19.4, 999.9,   50.9 ,  43.0*, 0.20F,999.9, 010000,
296380,99999, 20150420,   53.6, 8,   41.3, 8, 1012.1, 8,  996.4, 8,  11.7, 8,   6.1, 7,  11.7,  25.3,   64.2*,  39.9 , 0.01E,999.9, 010000,
296380,99999, 20150421,   56.6, 8,   42.9, 8, 1014.2, 8,  998.6, 8,  13.0, 8,   4.9, 8,   7.8, 999.9,   71.6 ,  38.3 , 0.00F,999.9, 000000,
296380,99999, 20150422,   60.1, 8,   44.1, 8, 1009.7, 8,  994.3, 8,  15.3, 8,   5.8, 8,  11.7, 999.9,   74.5 ,  49.5*, 0.00F,999.9, 000000,
296380,99999, 20150423,   56.3, 8,   49.3, 8, 1005.1, 8,  989.6, 8,   8.6, 8,   6.1, 8,   9.7, 999.9,   64.8 ,  48.2 , 0.04F,999.9, 010000,
296380,99999, 20150424,   53.2, 8,   34.8, 8, 1008.7, 8,  993.0, 8,  11.5, 8,   7.8, 8,  11.7,  19.4,   61.2*,  42.8*, 0.03E,999.9, 010000,
296380,99999, 20150425,   50.4, 8,   30.9, 8, 1010.7, 8,  994.9, 8,  15.1, 8,   8.5, 8,  11.7, 999.9,   59.7 ,  38.7 , 0.00F,999.9, 000000,
296380,99999, 20150426,   52.1, 8,   33.6, 8, 1000.8, 8,  985.2, 8,  15.0, 8,   5.3, 7,   9.7, 999.9,   62.8 ,  41.2*, 0.00F,999.9, 000000,
296380,99999, 20150427,   46.2, 8,   33.8, 8, 1003.2, 8,  987.5, 8,   9.7, 6,  10.2, 8,  19.4,  40.8,   52.5*,  40.1 , 0.11F,999.9, 010000,
296380,99999, 20150428,   40.9, 8,   29.8, 8, 1018.9, 8, 1002.7, 8,  12.7, 8,   6.8, 8,   9.7, 999.9,   51.3 ,  34.2*, 0.00F,999.9, 000000,
296380,99999, 20150429,   39.2, 8,   29.1, 8, 1026.0, 8, 1009.6, 8,  13.4, 8,   4.9, 8,   9.7, 999.9,   46.2 ,  31.6 , 0.00F,999.9, 011000,
296380,99999, 20150430,   47.1, 8,   28.8, 8, 1018.5, 8, 1002.5, 8,  12.9, 8,   8.0, 8,  11.7, 999.9,   57.0 ,  34.2 , 0.00F,999.9, 000000,
296380,99999, 20150501,   44.2, 8,   25.0, 8, 1027.1, 8, 1010.8, 8,  13.7, 8,   4.4, 7,   5.8, 999.9,   54.5 ,  36.7*, 0.00F,999.9, 000000,
296380,99999, 20150502,   47.5, 8,   31.5, 8, 1027.1, 8, 1011.0, 8,  11.9, 8,   8.0, 7,  11.7, 999.9,   65.7 ,  33.8 , 0.00F,999.9, 010000,
296380,99999, 20150503,   43.4, 7,   20.5, 7, 1033.0, 7, 1016.6, 7,  13.0, 7,   5.1, 5,   7.8, 999.9,   55.4 ,  28.2 , 0.00F,999.9, 000000,
296380,99999, 20150504,   52.8, 8,   22.3, 8, 1025.9, 8, 1009.9, 8,  14.0, 8,   3.9, 8,   7.8, 999.9,   66.0 ,  28.8 , 0.00F,999.9, 000000,
296380,99999, 20150505,   57.5, 8,   28.9, 8, 1018.2, 8, 1002.5, 8,  10.9, 8,   3.9, 6,   5.8, 999.9,   72.3 ,  35.8 , 0.00F,999.9, 000000,
296380,99999, 20150506,   56.7, 8,   32.5, 8, 1011.4, 8,  995.8, 8,   9.1, 8,   4.9, 8,   7.8, 999.9,   69.6 ,  38.3 , 0.00F,999.9, 000000,
296380,99999, 20150507,   51.1, 8,   23.1, 8, 1014.8, 8,  999.0, 8,  14.1, 8,   5.1, 8,   7.8, 999.9,   62.6 ,  41.5*, 0.00F,999.9, 010000,
296380,99999, 20150508,   56.1, 8,   22.3, 8, 1015.5, 8,  999.7, 8,  13.9, 8,   5.8, 6,   9.7, 999.9,   66.9 ,  39.4 , 0.00F,999.9, 000000,
296380,99999, 20150509,   62.5, 8,   28.2, 8, 1008.9, 8,  993.5, 8,  12.9, 8,   3.1, 7,   5.8, 999.9,   75.7 ,  41.4 , 0.00F,999.9, 000000,
296380,99999, 20150510,   64.4, 8,   44.7, 8, 1006.7, 8,  991.4, 8,  12.2, 8,  10.2, 8,  17.5, 999.9,   72.3 ,  54.3 , 0.00F,999.9, 010000,
296380,99999, 20150511,   52.9, 8,   42.1, 8, 1010.9, 8,  995.2, 8,  11.9, 8,   6.6, 8,  11.7, 999.9,   60.8 ,  43.0*, 0.00F,999.9, 000000,
296380,99999, 20150512,   51.7, 8,   31.1, 8, 1016.9, 8, 1001.0, 8,  15.0, 8,   6.1, 7,   9.7, 999.9,   61.0 ,  37.2*, 0.00F,999.9, 000000,
296380,99999, 20150513,   53.2, 7,   29.8, 7, 1021.2, 7, 1005.3, 7,  16.6, 7,   2.9, 6,   3.9, 999.9,   65.8 ,  34.7 , 0.00F,999.9, 000000,
296380,99999, 20150514,   56.3, 8,   31.5, 8, 1018.9, 8, 1003.2, 8,  12.1, 8,   3.6, 6,   5.8, 999.9,   69.3 ,  37.6 , 0.00F,999.9, 000000,
296380,99999, 20150515,   60.5, 8,   32.9, 8, 1016.9, 8, 1001.3, 8,  13.0, 8,   4.4, 7,   7.8, 999.9,   74.1 ,  37.9 , 0.00F,999.9, 000000,
296380,99999, 20150516,   64.3, 8,   37.4, 8, 1012.5, 8,  997.1, 8,  14.2, 8,   5.2, 6,   7.8, 999.9,   75.2 ,  44.8 , 0.00F,999.9, 000000,
296380,99999, 20150517,   61.1, 8,   46.1, 8, 1002.6, 8,  987.0, 8,   9.3, 7,   7.5, 8,  13.6,  21.4,   70.0*,  52.2 , 0.20E,999.9, 010000,
296380,99999, 20150518,   60.7, 8,   48.4, 8, 1008.3, 8,  992.9, 8,  12.6, 8,   7.3, 8,  11.7, 999.9,   71.8 ,  51.3*, 0.43F,999.9, 010000,
296380,99999, 20150519,   62.9, 8,   52.6, 8, 1011.9, 8,  996.5, 8,  13.7, 8,   5.1, 8,   7.8, 999.9,   77.7 ,  50.2 , 0.04F,999.9, 010000,
296380,99999, 20150520,   64.0, 8,   49.9, 8, 1011.8, 8,  996.4, 8,  15.2, 8,   5.8, 8,  11.7, 999.9,   72.1 ,  55.6 , 0.03F,999.9, 000000,
296380,99999, 20150521,   59.9, 8,   48.2, 8, 1003.8, 8,  988.4, 8,  15.1, 8,  10.9, 8,  17.5,  31.1,   70.7 ,  55.0*, 0.20F,999.9, 010000,
296380,99999, 20150522,   55.1, 8,   47.3, 8, 1003.6, 8,  988.1, 8,  13.8, 8,   8.3, 8,  11.7, 999.9,   62.4 ,  52.0 , 0.12E,999.9, 010000,
296380,99999, 20150523,   52.2, 8,   41.6, 8, 1005.9, 8,  990.3, 8,  15.5, 8,   7.0, 8,   9.7, 999.9,   58.1 ,  46.6*, 0.00F,999.9, 000000,
296380,99999, 20150524,   50.6, 8,   44.2, 8, 1011.0, 8,  995.2, 8,  11.7, 8,   3.6, 8,   5.8, 999.9,   56.7 ,  45.0 , 0.01E,999.9, 010000,
296380,99999, 20150525,   53.2, 8,   47.2, 8, 1010.4, 8,  994.7, 8,  10.1, 8,   4.4, 7,   9.7, 999.9,   61.5 ,  45.9 , 0.12F,999.9, 010000,
296380,99999, 20150526,   54.8, 8,   47.2, 8, 1012.4, 8,  996.7, 8,  10.3, 8,   4.9, 6,   7.8, 999.9,   63.5 ,  49.3 , 0.94F,999.9, 010010,
296380,99999, 20150527,   57.4, 8,   43.4, 8, 1015.5, 8,  999.8, 8,  16.9, 8,   5.1, 8,   7.8, 999.9,   66.6 ,  50.0 , 0.00F,999.9, 000000,
296380,99999, 20150528,   58.3, 8,   47.0, 8, 1007.4, 8,  991.9, 8,  12.0, 8,   5.1, 8,   7.8, 999.9,   66.0 ,  50.0 , 0.00F,999.9, 010000,
296380,99999, 20150529,   47.1, 8,   40.7, 8, 1006.0, 8,  990.2, 8,   7.5, 8,   6.3, 8,   7.8, 999.9,   52.3 ,  43.9*, 0.20F,999.9, 010000,
296380,99999, 20150530,   48.0, 8,   43.8, 8, 1012.7, 8,  996.9, 8,  11.4, 8,   7.5, 7,  11.7, 999.9,   56.8 ,  39.9*, 0.59F,999.9, 010000,
296380,99999, 20150531,   56.3, 8,   46.2, 8, 1019.1, 8, 1003.4, 8,  12.2, 8,   3.1, 5,   3.9, 999.9,   64.6 ,  38.3 , 0.00F,999.9, 100000,
296380,99999, 20150601,   63.4, 8,   48.6, 8, 1019.6, 8, 1004.1, 8,  14.9, 8,   4.2, 7,   5.8, 999.9,   72.7 ,  53.1 , 0.00F,999.9, 000000,
296380,99999, 20150602,   60.1, 8,   55.4, 8, 1016.7, 8, 1001.2, 8,  10.9, 8,   3.9, 7,   7.8, 999.9,   66.2 ,  54.5*, 0.35F,999.9, 010000,
296380,99999, 20150603,   69.7, 8,   60.0, 8, 1014.5, 8,  999.3, 8,  12.3, 8,   4.4, 8,   7.8, 999.9,   82.2 ,  54.3 , 0.00F,999.9, 100010,
296380,99999, 20150604,   62.4, 8,   47.4, 8, 1017.1, 8, 1001.6, 8,  14.9, 8,   3.6, 6,   3.9, 999.9,   82.2 ,  49.8*, 0.04F,999.9, 000000,
296380,99999, 20150605,   64.1, 8,   44.8, 8, 1014.6, 8,  999.2, 8,  18.3, 8,   3.9, 6,   5.8, 999.9,   75.6 ,  48.9 , 0.00F,999.9, 000000,
296380,99999, 20150606,   68.4, 8,   48.9, 8, 1010.1, 8,  994.8, 8,  15.4, 7,   2.4, 8,   3.9, 999.9,   82.2 ,  47.7 , 0.00F,999.9, 000000,
296380,99999, 20150607,   72.7, 8,   48.9, 8, 1005.4, 8,  990.2, 8,  17.0, 7,   2.9, 8,   3.9, 999.9,   83.3 ,  52.2 , 0.00F,999.9, 000000,
296380,99999, 20150608,   72.8, 8,   52.9, 8, 1003.2, 8,  988.3, 8,  18.9, 8,   3.9, 8,   5.8, 999.9,   81.1 ,  59.9 , 0.00F,999.9, 000000,
296380,99999, 20150609,   63.7, 8,   54.7, 8, 1003.4, 8,  988.1, 8,  12.4, 8,   7.5, 8,   9.7, 999.9,   72.3 ,  58.3*, 0.51F,999.9, 010010,
296380,99999, 20150610,   57.1, 8,   45.2, 8, 1012.7, 8,  997.1, 8,  15.5, 8,   6.6, 8,   9.7, 999.9,   64.4 ,  44.2*, 0.24F,999.9, 000010,
296380,99999, 20150611,   57.2, 8,   46.2, 8, 1013.7, 8,  998.1, 8,  15.6, 8,   2.9, 6,   3.9, 999.9,   63.9*,  43.2 , 0.00H,999.9, 010000,
296380,99999, 20150612,   61.6, 8,   49.2, 8, 1011.8, 8,  996.4, 8,  13.8, 8,   2.7, 8,   3.9, 999.9,   71.2 ,  47.5 , 0.00F,999.9, 000000,
296380,99999, 20150613,   65.1, 8,   49.2, 8, 1008.4, 8,  993.1, 8,  21.1, 8,   3.5, 5,   3.9, 999.9,   75.4 ,  50.7 , 0.00F,999.9, 000000,
296380,99999, 20150614,   71.8, 8,   57.0, 8,  998.2, 8,  983.2, 8,  14.3, 8,   4.5, 6,   5.8, 999.9,   80.4*,  52.2 , 0.00F,999.9, 010000,
296380,99999, 20150615,   64.7, 8,   51.1, 8, 1003.8, 8,  988.5, 8,  15.8, 8,  10.4, 8,  11.7, 999.9,   70.7 ,  56.1*, 0.02F,999.9, 010000,
296380,99999, 20150616,   59.9, 8,   52.8, 8, 1012.0, 8,  996.5, 8,  12.9, 8,   7.8, 8,  13.6, 999.9,   65.3 ,  55.2 , 0.10F,999.9, 010000,
296380,99999, 20150617,   64.5, 7,   52.1, 7, 1016.8, 7, 1001.4, 7,  16.0, 7,   4.5, 6,   5.8, 999.9,   74.8 ,  54.1*, 0.00F,999.9, 000000,
296380,99999, 20150618,   69.6, 8,   53.7, 8, 1016.0, 8, 1000.7, 8,  16.0, 8,   2.9, 6,   3.9, 999.9,   80.6 ,  53.6 , 0.00F,999.9, 000000,
296380,99999, 20150619,   71.5, 8,   53.9, 8, 1012.9, 8,  997.7, 8,  16.2, 8,   3.6, 8,   7.8, 999.9,   82.0 ,  57.6*, 0.00F,999.9, 000000,
296380,99999, 20150620,   75.2, 8,   58.9, 8, 1010.8, 8,  995.8, 8,  15.7, 8,   6.8, 8,   7.8, 999.9,   83.1 ,  56.8 , 0.00F,999.9, 000000,
296380,99999, 20150621,   67.1, 8,   48.1, 8, 1015.2, 8,  999.8, 8,  16.5, 8,   9.0, 8,  11.7, 999.9,   73.8 ,  57.2*, 0.00F,999.9, 000000,
296380,99999, 20150622,   66.1, 8,   44.0, 8, 1016.8, 8, 1001.4, 8,  16.9, 8,   6.6, 8,   9.7, 999.9,   76.1 ,  54.0 , 0.00E,999.9, 000000,
296380,99999, 20150623,   68.6, 8,   52.4, 8, 1012.1, 8,  996.9, 8,  18.6, 8,   3.3, 7,   5.8, 999.9,   80.1 ,  49.8 , 0.00F,999.9, 000000,
296380,99999, 20150624,   75.9, 8,   62.3, 8, 1005.7, 8,  990.8, 8,  19.5, 8,   6.4, 7,  13.6, 999.9,   86.7 ,  56.1 , 0.00F,999.9, 000000,
296380,99999, 20150625,   60.7, 8,   44.4, 8, 1013.2, 8,  997.7, 8,  18.3, 8,   7.0, 8,  11.7,  19.4,   70.0 ,  50.9*, 0.00H,999.9, 010000,
296380,99999, 20150626,   63.4, 8,   45.1, 8, 1013.4, 8,  998.0, 8,  16.8, 8,   5.8, 8,   9.7, 999.9,   71.8 ,  47.7 , 0.00F,999.9, 000000,
296380,99999, 20150627,   65.8, 8,   46.5, 8, 1013.8, 8,  998.5, 8,  16.2, 8,   8.0, 8,  11.7, 999.9,   73.6 ,  54.5 , 0.00F,999.9, 000000,
296380,99999, 20150628,   68.2, 8,   49.0, 8, 1014.5, 8,  999.2, 8,  14.8, 8,   6.3, 8,  11.7, 999.9,   78.3 ,  53.1*, 0.00F,999.9, 000000,
296380,99999, 20150629,   70.9, 8,   53.7, 8, 1014.7, 8,  999.5, 8,  16.1, 8,   4.2, 7,   5.8, 999.9,   82.4 ,  52.0 , 0.00F,999.9, 000000,
296380,99999, 20150630,   73.8, 8,   58.2, 8, 1010.9, 8,  995.8, 8,  16.9, 8,   3.2, 6,   5.8, 999.9,   85.5 ,  54.3 , 0.00F,999.9, 000000,
296380,99999, 20150701,   76.1, 8,   60.6, 8, 1009.1, 8,  994.1, 8,  15.6, 8,   2.9, 4,   3.9, 999.9,   88.3 ,  56.5 , 0.00F,999.9, 000000,
296380,99999, 20150702,   78.8, 8,   62.3, 8, 1004.4, 8,  989.6, 8,   8.6, 8,   2.2, 8,   3.9, 999.9,   88.9 ,  61.2 , 0.00F,999.9, 000000,
296380,99999, 20150703,   73.3, 8,   63.1, 8,  994.8, 8,  979.9, 8,  12.3, 8,   5.5, 6,   9.7, 999.9,   84.2 ,  61.0*, 0.00F,999.9, 000010,
296380,99999, 20150704,   59.4, 8,   56.4, 8,  995.2, 8,  980.0, 8,  12.7, 7,   4.9, 8,   7.8, 999.9,   63.9 ,  54.3*, 0.94F,999.9, 010000,
296380,99999, 20150705,   56.9, 8,   49.7, 8,  997.1, 8,  981.8, 8,  12.4, 8,   5.5, 6,   9.7, 999.9,   63.7 ,  50.2*, 0.28F,999.9, 010000,
296380,99999, 20150706,   56.6, 8,   50.6, 8, 1008.3, 8,  992.7, 8,  15.1, 8,   5.1, 8,   9.7, 999.9,   62.8 ,  48.9 , 0.24F,999.9, 010000,
296380,99999, 20150707,   64.2, 8,   56.5, 8, 1000.7, 8,  985.5, 8,  11.6, 8,  10.4, 8,  15.5, 999.9,   72.5 ,  55.2 , 0.00F,999.9, 010000,
296380,99999, 20150708,   57.3, 8,   51.5, 8, 1001.4, 8,  986.0, 8,  12.3, 8,   4.6, 8,   9.7, 999.9,   61.7 ,  52.5*, 0.94F,999.9, 010000,
296380,99999, 20150709,   58.0, 7,   47.4, 7, 1009.7, 7,  994.2, 7,  17.8, 6,   4.5, 6,   7.8, 999.9,   64.6 ,  46.8*, 0.00F,999.9, 000000,
296380,99999, 20150710,   61.6, 8,   51.9, 8, 1003.8, 8,  988.5, 8,  13.1, 8,   2.7, 8,   3.9, 999.9,   69.3 ,  45.1 , 0.00F,999.9, 000000,
296380,99999, 20150711,   60.8, 8,   53.1, 8, 1005.5, 8,  990.2, 8,  12.2, 8,   5.5, 7,   9.7, 999.9,   68.7 ,  52.5*, 0.00F,999.9, 000000,
296380,99999, 20150712,   66.3, 8,   57.1, 8, 1009.1, 8,  993.9, 8,  15.1, 8,   3.9, 8,   5.8, 999.9,   73.4 ,  51.4 , 0.16F,999.9, 000000,
296380,99999, 20150713,   76.0, 8,   65.5, 8, 1008.5, 8,  993.6, 8,  15.5, 8,   6.6, 8,   7.8, 999.9,   84.7 ,  63.5 , 0.00F,999.9, 010010,
296380,99999, 20150714,   72.8, 8,   62.9, 8, 1007.4, 8,  992.4, 8,  15.8, 8,   5.3, 8,  11.7, 999.9,   83.7 ,  59.9*, 0.03F,999.9, 000000,
296380,99999, 20150715,   67.9, 8,   55.3, 8, 1011.8, 8,  996.5, 8,  16.9, 8,   4.2, 7,   7.8, 999.9,   76.6 ,  54.3*, 0.00F,999.9, 000000,
296380,99999, 20150716,   68.8, 8,   59.0, 8, 1013.1, 8,  997.9, 8,  13.7, 8,   3.9, 4,   5.8, 999.9,   79.7 ,  53.8 , 0.00F,999.9, 000000,
296380,99999, 20150717,   71.8, 8,   58.9, 8, 1009.0, 8,  993.9, 8,  11.8, 8,   3.9, 8,   5.8, 999.9,   80.6 ,  55.8 , 0.00F,999.9, 000000,
296380,99999, 20150718,   74.4, 8,   61.1, 8, 1003.2, 8,  988.2, 8,  16.9, 8,   2.9, 8,   5.8, 999.9,   87.3 ,  60.1 , 0.00F,999.9, 000000,
296380,99999, 20150719,   72.6, 8,   57.2, 8, 1003.3, 8,  988.3, 8,  16.3, 8,   5.3, 8,   9.7, 999.9,   83.3 ,  54.5*, 0.00F,999.9, 000000,
296380,99999, 20150720,   66.5, 8,   53.4, 8, 1011.9, 8,  996.6, 8,  15.8, 8,   4.2, 6,   5.8, 999.9,   77.7 ,  50.9*, 0.00F,999.9, 000000,
296380,99999, 20150721,   68.7, 8,   53.9, 8, 1013.5, 8,  998.3, 8,  14.1, 8,   3.6, 7,   5.8, 999.9,   77.7 ,  50.4 , 0.00F,999.9, 000000,
296380,99999, 20150722,   73.7, 8,   62.4, 8, 1007.6, 8,  992.6, 8,  15.0, 8,   3.4, 8,   5.8, 999.9,   83.3 ,  57.9 , 0.00F,999.9, 010000,
296380,99999, 20150723,   67.8, 8,   61.2, 8, 1008.0, 8,  992.8, 8,  13.9, 8,   6.1, 7,   9.7, 999.9,   77.5 ,  57.4*, 0.23F,999.9, 010000,
296380,99999, 20150724,   71.2, 8,   63.8, 8, 1009.4, 8,  994.4, 8,  14.8, 8,   5.3, 7,   9.7, 999.9,   83.3 ,  54.7 , 0.20F,999.9, 010010,
296380,99999, 20150725,   68.4, 8,   63.4, 8, 1002.0, 8,  986.9, 8,  11.7, 8,   5.1, 8,   9.7, 999.9,   77.2 ,  61.3 , 0.00F,999.9, 010010,
296380,99999, 20150726,   65.5, 8,   57.1, 7, 1003.4, 8,  988.3, 8,  14.1, 8,   5.6, 8,   9.7, 999.9,   75.7 ,  55.8*, 1.18F,999.9, 010000,
296380,99999, 20150727,   67.3, 8,   57.7, 8,  999.6, 8,  984.5, 8,  13.2, 8,   6.8, 8,  11.7, 999.9,   76.5 ,  55.4 , 0.01F,999.9, 010010,
296380,99999, 20150728,   64.9, 8,   56.8, 8,  999.9, 8,  984.8, 8,  13.7, 8,   5.6, 8,   9.7, 999.9,   71.4 ,  59.7*, 0.02F,999.9, 010010,
296380,99999, 20150729,   64.6, 8,   57.7, 8, 1001.5, 8,  986.4, 8,  16.3, 8,   5.8, 8,   9.7, 999.9,   71.8 ,  59.0 , 0.16F,999.9, 010000,
296380,99999, 20150730,   65.3, 8,   57.2, 8, 1004.8, 8,  989.6, 8,  14.1, 8,   4.1, 8,   5.8, 999.9,   74.8 ,  55.0*, 0.03F,999.9, 010000,
296380,99999, 20150731,   68.2, 8,   55.4, 8, 1011.9, 8,  996.7, 8,  17.6, 8,   5.3, 7,   7.8, 999.9,   77.0 ,  51.6 , 0.00F,999.9, 000000,
296380,99999, 20150801,   74.8, 8,   60.8, 8, 1007.4, 8,  992.5, 8,  16.7, 8,   6.8, 8,   9.7, 999.9,   81.5 ,  64.0 , 0.00F,999.9, 000000,
296380,99999, 20150802,   64.1, 8,   60.1, 8, 1007.3, 8,  992.0, 8,  13.7, 8,   6.8, 8,   9.7, 999.9,   67.3*,  60.4*, 0.08F,999.9, 010000,
296380,99999, 20150803,   70.2, 8,   63.8, 8, 1010.0, 8,  994.9, 8,  15.1, 8,   3.9, 8,   5.8, 999.9,   78.3 ,  59.5 , 0.00F,999.9, 010000,
296380,99999, 20150804,   66.9, 8,   57.4, 8, 1005.6, 8,  990.4, 8,  15.2, 8,   4.1, 8,   7.8, 999.9,   77.5 ,  54.5*, 0.07F,999.9, 000000,
296380,99999, 20150805,   67.2, 8,   54.6, 8, 1002.1, 8,  987.0, 8,  16.2, 7,   4.6, 8,   9.7, 999.9,   76.5*,  52.7 , 0.00E,999.9, 000000,
296380,99999, 20150806,   62.9, 8,   50.3, 8, 1003.2, 8,  987.9, 8,  15.5, 8,   5.3, 7,   7.8, 999.9,   73.2 ,  50.7*, 0.00F,999.9, 000000,
296380,99999, 20150807,   62.4, 8,   55.2, 8, 1003.4, 8,  988.1, 8,  11.3, 8,   3.6, 8,   5.8, 999.9,   73.2*,  48.6 , 0.02F,999.9, 010000,
296380,99999, 20150808,   57.5, 8,   50.9, 8, 1006.2, 8,  990.8, 8,  11.5, 8,   6.6, 8,  11.7, 999.9,   64.6 ,  50.0*, 0.39F,999.9, 010000,
296380,99999, 20150809,   55.3, 8,   48.5, 8, 1011.8, 8,  996.2, 8,  14.6, 7,   5.3, 8,  11.7,  31.1,   64.9*,  48.4 , 0.00H,999.9, 010000,
296380,99999, 20150810,   54.1, 8,   48.0, 8, 1013.5, 8,  997.8, 8,   9.4, 8,   5.3, 7,   9.7, 999.9,   65.8 ,  44.2*, 0.16F,999.9, 010000,
296380,99999, 20150811,   61.7, 8,   49.4, 8, 1011.1, 8,  995.6, 8,  13.3, 8,   3.6, 7,   5.8, 999.9,   72.9 ,  43.9 , 0.00F,999.9, 010000,
296380,99999, 20150812,   62.1, 8,   57.7, 8, 1000.3, 8,  985.1, 8,  10.9, 8,   5.6, 8,   7.8, 999.9,   73.2 ,  56.7 , 0.04F,999.9, 010010,
296380,99999, 20150813,   59.8, 8,   58.2, 8, 1000.6, 8,  985.3, 8,   8.7, 8,   4.2, 7,   5.8, 999.9,   64.8 ,  56.3*, 0.71F,999.9, 010000,
296380,99999, 20150814,   59.4, 8,   53.0, 8, 1009.8, 8,  994.4, 8,  14.2, 8,   5.1, 8,   7.8, 999.9,   68.4 ,  49.1*, 0.51F,999.9, 000000,
296380,99999, 20150815,   58.6, 8,   50.5, 8, 1018.5, 8, 1002.9, 8,  14.1, 8,   4.4, 8,   7.8, 999.9,   66.6 ,  47.8 , 0.00F,999.9, 000000,
296380,99999, 20150816,   67.0, 6,   53.7, 6, 1016.1, 6, 1000.8, 6,  14.7, 6,   7.1, 6,   9.7, 999.9,   76.1 ,  57.0 , 0.00F,999.9, 000000,
296380,99999, 20150817,   68.2, 8,   54.4, 8, 1014.8, 8,  999.5, 8,  17.3, 8,   6.1, 8,  11.7, 999.9,   78.6 ,  56.7*, 0.00F,999.9, 000000,
296380,99999, 20150818,   71.5, 8,   57.4, 8, 1014.5, 8,  999.3, 8,  19.5, 8,   3.3, 7,   5.8, 999.9,   85.1 ,  53.8 , 0.00F,999.9, 000000,
296380,99999, 20150819,   74.5, 8,   58.1, 8, 1009.0, 8,  993.9, 8,  13.8, 8,   4.9, 8,   7.8, 999.9,   88.0 ,  55.9 , 0.00F,999.9, 000000,
